image,category,label
ISIC_0010457,NV,0
ISIC_0057100,NV,0
ISIC_0029697,NV,0
ISIC_0032388,NV,0
ISIC_0028938,NV,0
ISIC_0067916,NV,0
ISIC_0072770,NV,0
ISIC_0031924,NV,0
ISIC_0026196,NV,0
ISIC_0024574,NV,0
ISIC_0024882,NV,0
ISIC_0012175_downsampled,NV,0
ISIC_0055833,NV,0
ISIC_0027581,NV,0
ISIC_0065277,NV,0
ISIC_0027941,NV,0
ISIC_0027542,NV,0
ISIC_0060544,NV,0
ISIC_0031338,NV,0
ISIC_0030562,NV,0
ISIC_0030232,NV,0
ISIC_0031488,NV,0
ISIC_0063378,NV,0
ISIC_0025092,NV,0
ISIC_0057076,NV,0
ISIC_0027585,NV,0
ISIC_0056512,NV,0
ISIC_0033963,NV,0
ISIC_0027380,NV,0
ISIC_0025011,NV,0
ISIC_0030911,NV,0
ISIC_0056992,NV,0
ISIC_0024684,NV,0
ISIC_0028613,NV,0
ISIC_0056580,NV,0
ISIC_0071497,NV,0
ISIC_0056578,NV,0
ISIC_0029261,NV,0
ISIC_0026727,NV,0
ISIC_0065937,NV,0
ISIC_0030940,NV,0
ISIC_0025958,NV,0
ISIC_0063212,NV,0
ISIC_0069150,NV,0
ISIC_0028643,NV,0
ISIC_0025798,NV,0
ISIC_0069824,NV,0
ISIC_0024456,NV,0
ISIC_0032523,NV,0
ISIC_0059354,NV,0
ISIC_0030201,NV,0
ISIC_0027518,NV,0
ISIC_0028031,NV,0
ISIC_0028310,NV,0
ISIC_0063364,NV,0
ISIC_0025934,NV,0
ISIC_0032524,NV,0
ISIC_0064705,NV,0
ISIC_0064007,NV,0
ISIC_0073187,NV,0
ISIC_0026191,NV,0
ISIC_0025110,NV,0
ISIC_0000528,NV,0
ISIC_0027475,NV,0
ISIC_0070948,NV,0
ISIC_0070024,NV,0
ISIC_0029758,NV,0
ISIC_0026936,NV,0
ISIC_0028348,NV,0
ISIC_0028443,NV,0
ISIC_0000254,NV,0
ISIC_0032065,NV,0
ISIC_0030609,NV,0
ISIC_0027934,NV,0
ISIC_0014943_downsampled,NV,0
ISIC_0053641,NV,0
ISIC_0060287,NV,0
ISIC_0026224,NV,0
ISIC_0066420,NV,0
ISIC_0055926,NV,0
ISIC_0010605,NV,0
ISIC_0024731,NV,0
ISIC_0031265,NV,0
ISIC_0024992,NV,0
ISIC_0027716,NV,0
ISIC_0063943,NV,0
ISIC_0028369,NV,0
ISIC_0065222,NV,0
ISIC_0034226,NV,0
ISIC_0028800,NV,0
ISIC_0062215,NV,0
ISIC_0028974,NV,0
ISIC_0029704,NV,0
ISIC_0027703,NV,0
ISIC_0072858,NV,0
ISIC_0071216,NV,0
ISIC_0025281,NV,0
ISIC_0025240,NV,0
ISIC_0072165,NV,0
ISIC_0000017_downsampled,NV,0
ISIC_0031521,NV,0
ISIC_0054273,NV,0
ISIC_0025463,NV,0
ISIC_0065917,NV,0
ISIC_0066346,NV,0
ISIC_0027497,NV,0
ISIC_0033922,NV,0
ISIC_0061147,NV,0
ISIC_0069377,NV,0
ISIC_0032931,NV,0
ISIC_0029426,NV,0
ISIC_0033699,NV,0
ISIC_0027936,NV,0
ISIC_0031113,NV,0
ISIC_0031684,NV,0
ISIC_0066424,NV,0
ISIC_0025044,NV,0
ISIC_0033983,NV,0
ISIC_0000489,NV,0
ISIC_0032294,NV,0
ISIC_0028597,NV,0
ISIC_0024753,NV,0
ISIC_0033673,NV,0
ISIC_0028088,NV,0
ISIC_0013970_downsampled,NV,0
ISIC_0026234,NV,0
ISIC_0005639_downsampled,NV,0
ISIC_0027305,NV,0
ISIC_0016042_downsampled,NV,0
ISIC_0030848,NV,0
ISIC_0029294,NV,0
ISIC_0031085,NV,0
ISIC_0029622,NV,0
ISIC_0031683,NV,0
ISIC_0062485,NV,0
ISIC_0033989,NV,0
ISIC_0071954,NV,0
ISIC_0027446,NV,0
ISIC_0032772,NV,0
ISIC_0071153,NV,0
ISIC_0033462,NV,0
ISIC_0016068_downsampled,NV,0
ISIC_0026557,NV,0
ISIC_0055661,NV,0
ISIC_0027307,NV,0
ISIC_0032419,NV,0
ISIC_0030836,NV,0
ISIC_0054291,NV,0
ISIC_0026184,NV,0
ISIC_0033541,NV,0
ISIC_0033648,NV,0
ISIC_0024769,NV,0
ISIC_0054446,NV,0
ISIC_0025218,NV,0
ISIC_0032701,NV,0
ISIC_0031128,NV,0
ISIC_0059001,NV,0
ISIC_0060321,NV,0
ISIC_0013558_downsampled,NV,0
ISIC_0025608,NV,0
ISIC_0024835,NV,0
ISIC_0030215,NV,0
ISIC_0014814_downsampled,NV,0
ISIC_0000063_downsampled,NV,0
ISIC_0025361,NV,0
ISIC_0070271,NV,0
ISIC_0068082,NV,0
ISIC_0010497,NV,0
ISIC_0026087,NV,0
ISIC_0030168,NV,0
ISIC_0026826,NV,0
ISIC_0024621,NV,0
ISIC_0030622,NV,0
ISIC_0069530,NV,0
ISIC_0014073_downsampled,NV,0
ISIC_0026731,NV,0
ISIC_0025359,NV,0
ISIC_0000537,NV,0
ISIC_0015353_downsampled,NV,0
ISIC_0034234,NV,0
ISIC_0024642,NV,0
ISIC_0030190,NV,0
ISIC_0032490,NV,0
ISIC_0025338,NV,0
ISIC_0055129,NV,0
ISIC_0025655,NV,0
ISIC_0015264_downsampled,NV,0
ISIC_0025473,NV,0
ISIC_0031036,NV,0
ISIC_0054958,NV,0
ISIC_0056772,NV,0
ISIC_0024531,NV,0
ISIC_0069367,NV,0
ISIC_0056618,NV,0
ISIC_0015293_downsampled,NV,0
ISIC_0057386,NV,0
ISIC_0073183,NV,0
ISIC_0026767,NV,0
ISIC_0068344,NV,0
ISIC_0030257,NV,0
ISIC_0060261,NV,0
ISIC_0030573,NV,0
ISIC_0057710,NV,0
ISIC_0006326_downsampled,NV,0
ISIC_0026292,NV,0
ISIC_0059968,NV,0
ISIC_0015455_downsampled,NV,0
ISIC_0032191,NV,0
ISIC_0025296,NV,0
ISIC_0000233,NV,0
ISIC_0053783,NV,0
ISIC_0056349,NV,0
ISIC_0029969,NV,0
ISIC_0027059,NV,0
ISIC_0031447,NV,0
ISIC_0055277,NV,0
ISIC_0025669,NV,0
ISIC_0025259,NV,0
ISIC_0026915,NV,0
ISIC_0033172,NV,0
ISIC_0027537,NV,0
ISIC_0000196_downsampled,NV,0
ISIC_0013196_downsampled,NV,0
ISIC_0011220,NV,0
ISIC_0033292,NV,0
ISIC_0028673,NV,0
ISIC_0030185,NV,0
ISIC_0027408,NV,0
ISIC_0068174,NV,0
ISIC_0069115,NV,0
ISIC_0059143,NV,0
ISIC_0034224,NV,0
ISIC_0026436,NV,0
ISIC_0011156,NV,0
ISIC_0030378,NV,0
ISIC_0028853,NV,0
ISIC_0029256,NV,0
ISIC_0065796,NV,0
ISIC_0012713_downsampled,NV,0
ISIC_0033314,NV,0
ISIC_0067970,NV,0
ISIC_0024695,NV,0
ISIC_0027203,NV,0
ISIC_0015483_downsampled,NV,0
ISIC_0024308,NV,0
ISIC_0058804,NV,0
ISIC_0033028,NV,0
ISIC_0031232,NV,0
ISIC_0030563,NV,0
ISIC_0032905,NV,0
ISIC_0010019,NV,0
ISIC_0031629,NV,0
ISIC_0010057,NV,0
ISIC_0056222,NV,0
ISIC_0030873,NV,0
ISIC_0071623,NV,0
ISIC_0033439,NV,0
ISIC_0015986_downsampled,NV,0
ISIC_0030154,NV,0
ISIC_0057405,NV,0
ISIC_0069611,NV,0
ISIC_0024519,NV,0
ISIC_0054706,NV,0
ISIC_0057607,NV,0
ISIC_0025721,NV,0
ISIC_0060730,NV,0
ISIC_0033514,NV,0
ISIC_0066104,NV,0
ISIC_0029388,NV,0
ISIC_0054100,NV,0
ISIC_0066277,NV,0
ISIC_0028362,NV,0
ISIC_0071261,NV,0
ISIC_0028675,NV,0
ISIC_0027498,NV,0
ISIC_0026026,NV,0
ISIC_0026942,NV,0
ISIC_0032494,NV,0
ISIC_0030102,NV,0
ISIC_0070353,NV,0
ISIC_0030527,NV,0
ISIC_0009035_downsampled,NV,0
ISIC_0028454,NV,0
ISIC_0025175,NV,0
ISIC_0033335,NV,0
ISIC_0026130,NV,0
ISIC_0028936,NV,0
ISIC_0072729,NV,0
ISIC_0028951,NV,0
ISIC_0025204,NV,0
ISIC_0029287,NV,0
ISIC_0060471,NV,0
ISIC_0028802,NV,0
ISIC_0029599,NV,0
ISIC_0030174,NV,0
ISIC_0031981,NV,0
ISIC_0025894,NV,0
ISIC_0031956,NV,0
ISIC_0026010,NV,0
ISIC_0030269,NV,0
ISIC_0034251,NV,0
ISIC_0009533_downsampled,NV,0
ISIC_0027232,NV,0
ISIC_0025115,NV,0
ISIC_0013012_downsampled,NV,0
ISIC_0029208,NV,0
ISIC_0033341,NV,0
ISIC_0014838_downsampled,NV,0
ISIC_0032781,NV,0
ISIC_0059220,NV,0
ISIC_0032706,NV,0
ISIC_0055013,NV,0
ISIC_0030477,NV,0
ISIC_0054576,NV,0
ISIC_0034044,NV,0
ISIC_0031304,NV,0
ISIC_0054407,NV,0
ISIC_0010047,NV,0
ISIC_0030809,NV,0
ISIC_0027220,NV,0
ISIC_0026486,NV,0
ISIC_0024840,NV,0
ISIC_0000081_downsampled,NV,0
ISIC_0069698,NV,0
ISIC_0027276,NV,0
ISIC_0026758,NV,0
ISIC_0027028,NV,0
ISIC_0028711,NV,0
ISIC_0026161,NV,0
ISIC_0024356,NV,0
ISIC_0031366,NV,0
ISIC_0032969,NV,0
ISIC_0028039,NV,0
ISIC_0031780,NV,0
ISIC_0033211,NV,0
ISIC_0063589,NV,0
ISIC_0033556,NV,0
ISIC_0028581,NV,0
ISIC_0033768,NV,0
ISIC_0059352,NV,0
ISIC_0071284,NV,0
ISIC_0065458,NV,0
ISIC_0027576,NV,0
ISIC_0031811,NV,0
ISIC_0060938,NV,0
ISIC_0065392,NV,0
ISIC_0027558,NV,0
ISIC_0068293,NV,0
ISIC_0027848,NV,0
ISIC_0028208,NV,0
ISIC_0033137,NV,0
ISIC_0000027_downsampled,NV,0
ISIC_0024650,NV,0
ISIC_0030162,NV,0
ISIC_0001286_downsampled,NV,0
ISIC_0030072,NV,0
ISIC_0029643,NV,0
ISIC_0028253,NV,0
ISIC_0027662,NV,0
ISIC_0060088,NV,0
ISIC_0031244,NV,0
ISIC_0070699,NV,0
ISIC_0032250,NV,0
ISIC_0030945,NV,0
ISIC_0058759,NV,0
ISIC_0059737,NV,0
ISIC_0027970,NV,0
ISIC_0055428,NV,0
ISIC_0070254,NV,0
ISIC_0028633,NV,0
ISIC_0059438,NV,0
ISIC_0067886,NV,0
ISIC_0061545,NV,0
ISIC_0026721,NV,0
ISIC_0053629,NV,0
ISIC_0056958,NV,0
ISIC_0014992_downsampled,NV,0
ISIC_0067366,NV,0
ISIC_0025734,NV,0
ISIC_0057871,NV,0
ISIC_0032563,NV,0
ISIC_0031773,NV,0
ISIC_0029442,NV,0
ISIC_0009929,NV,0
ISIC_0033214,NV,0
ISIC_0024755,NV,0
ISIC_0029105,NV,0
ISIC_0070651,NV,0
ISIC_0067431,NV,0
ISIC_0028341,NV,0
ISIC_0031165,NV,0
ISIC_0057365,NV,0
ISIC_0024440,NV,0
ISIC_0027424,NV,0
ISIC_0073043,NV,0
ISIC_0031371,NV,0
ISIC_0033672,NV,0
ISIC_0054711,NV,0
ISIC_0033516,NV,0
ISIC_0026223,NV,0
ISIC_0024780,NV,0
ISIC_0024856,NV,0
ISIC_0010568,NV,0
ISIC_0026052,NV,0
ISIC_0010590,NV,0
ISIC_0014430_downsampled,NV,0
ISIC_0026662,NV,0
ISIC_0026691,NV,0
ISIC_0011104,NV,0
ISIC_0031031,NV,0
ISIC_0027208,NV,0
ISIC_0031231,NV,0
ISIC_0029594,NV,0
ISIC_0055947,NV,0
ISIC_0030634,NV,0
ISIC_0005555_downsampled,NV,0
ISIC_0060716,NV,0
ISIC_0026122,NV,0
ISIC_0072526,NV,0
ISIC_0007087_downsampled,NV,0
ISIC_0027879,NV,0
ISIC_0032311,NV,0
ISIC_0060626,NV,0
ISIC_0067842,NV,0
ISIC_0029712,NV,0
ISIC_0030063,NV,0
ISIC_0059558,NV,0
ISIC_0054620,NV,0
ISIC_0029662,NV,0
ISIC_0027212,NV,0
ISIC_0056897,NV,0
ISIC_0057189,NV,0
ISIC_0030645,NV,0
ISIC_0013599_downsampled,NV,0
ISIC_0030869,NV,0
ISIC_0071333,NV,0
ISIC_0015150_downsampled,NV,0
ISIC_0072518,NV,0
ISIC_0027860,NV,0
ISIC_0029407,NV,0
ISIC_0009583_downsampled,NV,0
ISIC_0006940_downsampled,NV,0
ISIC_0010074,NV,0
ISIC_0028245,NV,0
ISIC_0000135_downsampled,NV,0
ISIC_0000086_downsampled,NV,0
ISIC_0028328,NV,0
ISIC_0053673,NV,0
ISIC_0010435,NV,0
ISIC_0054685,NV,0
ISIC_0029508,NV,0
ISIC_0064050,NV,0
ISIC_0000014,NV,0
ISIC_0027864,NV,0
ISIC_0026036,NV,0
ISIC_0025295,NV,0
ISIC_0029668,NV,0
ISIC_0055987,NV,0
ISIC_0066779,NV,0
ISIC_0066033,NV,0
ISIC_0066964,NV,0
ISIC_0031948,NV,0
ISIC_0034213,NV,0
ISIC_0026141,NV,0
ISIC_0072821,NV,0
ISIC_0029385,NV,0
ISIC_0029852,NV,0
ISIC_0071990,NV,0
ISIC_0026454,NV,0
ISIC_0027361,NV,0
ISIC_0062660,NV,0
ISIC_0009970,NV,0
ISIC_0028828,NV,0
ISIC_0028011,NV,0
ISIC_0067738,NV,0
ISIC_0030930,NV,0
ISIC_0026396,NV,0
ISIC_0027683,NV,0
ISIC_0054525,NV,0
ISIC_0014094_downsampled,NV,0
ISIC_0011102,NV,0
ISIC_0028482,NV,0
ISIC_0025967,NV,0
ISIC_0054759,NV,0
ISIC_0066579,NV,0
ISIC_0054814,NV,0
ISIC_0055187,NV,0
ISIC_0072798,NV,0
ISIC_0068058,NV,0
ISIC_0025112,NV,0
ISIC_0025087,NV,0
ISIC_0033371,NV,0
ISIC_0032711,NV,0
ISIC_0026221,NV,0
ISIC_0032543,NV,0
ISIC_0030141,NV,0
ISIC_0032202,NV,0
ISIC_0029719,NV,0
ISIC_0033707,NV,0
ISIC_0028988,NV,0
ISIC_0055866,NV,0
ISIC_0025129,NV,0
ISIC_0032167,NV,0
ISIC_0026307,NV,0
ISIC_0061903,NV,0
ISIC_0032746,NV,0
ISIC_0025776,NV,0
ISIC_0030247,NV,0
ISIC_0008552_downsampled,NV,0
ISIC_0030762,NV,0
ISIC_0025597,NV,0
ISIC_0025400,NV,0
ISIC_0067858,NV,0
ISIC_0030763,NV,0
ISIC_0058262,NV,0
ISIC_0027705,NV,0
ISIC_0024693,NV,0
ISIC_0031837,NV,0
ISIC_0059888,NV,0
ISIC_0029275,NV,0
ISIC_0032347,NV,0
ISIC_0030312,NV,0
ISIC_0029317,NV,0
ISIC_0032312,NV,0
ISIC_0026003,NV,0
ISIC_0031693,NV,0
ISIC_0057433,NV,0
ISIC_0031532,NV,0
ISIC_0010861,NV,0
ISIC_0054298,NV,0
ISIC_0000350,NV,0
ISIC_0034088,NV,0
ISIC_0025008,NV,0
ISIC_0029749,NV,0
ISIC_0056673,NV,0
ISIC_0028737,NV,0
ISIC_0028513,NV,0
ISIC_0032127,NV,0
ISIC_0053677,NV,0
ISIC_0026119,NV,0
ISIC_0028757,NV,0
ISIC_0010003,NV,0
ISIC_0024651,NV,0
ISIC_0058094,NV,0
ISIC_0029633,NV,0
ISIC_0062917,NV,0
ISIC_0055608,NV,0
ISIC_0030540,NV,0
ISIC_0014438_downsampled,NV,0
ISIC_0025111,NV,0
ISIC_0027113,NV,0
ISIC_0031480,NV,0
ISIC_0030546,NV,0
ISIC_0028252,NV,0
ISIC_0012970_downsampled,NV,0
ISIC_0010009,NV,0
ISIC_0071691,NV,0
ISIC_0031255,NV,0
ISIC_0062704,NV,0
ISIC_0013982_downsampled,NV,0
ISIC_0066261,NV,0
ISIC_0032301,NV,0
ISIC_0000016,NV,0
ISIC_0024389,NV,0
ISIC_0068750,NV,0
ISIC_0012179_downsampled,NV,0
ISIC_0024376,NV,0
ISIC_0031995,NV,0
ISIC_0001275_downsampled,NV,0
ISIC_0031985,NV,0
ISIC_0061729,NV,0
ISIC_0025384,NV,0
ISIC_0032744,NV,0
ISIC_0072412,NV,0
ISIC_0028021,NV,0
ISIC_0030469,NV,0
ISIC_0032860,NV,0
ISIC_0026031,NV,0
ISIC_0013181_downsampled,NV,0
ISIC_0032805,NV,0
ISIC_0064545,NV,0
ISIC_0032616,NV,0
ISIC_0031112,NV,0
ISIC_0031184,NV,0
ISIC_0033363,NV,0
ISIC_0068889,NV,0
ISIC_0056930,NV,0
ISIC_0028731,NV,0
ISIC_0027225,NV,0
ISIC_0031019,NV,0
ISIC_0056579,NV,0
ISIC_0024980,NV,0
ISIC_0030409,NV,0
ISIC_0029042,NV,0
ISIC_0010490,NV,0
ISIC_0056825,NV,0
ISIC_0010342,NV,0
ISIC_0032916,NV,0
ISIC_0025727,NV,0
ISIC_0031638,NV,0
ISIC_0028483,NV,0
ISIC_0056276,NV,0
ISIC_0033285,NV,0
ISIC_0014665_downsampled,NV,0
ISIC_0069990,NV,0
ISIC_0015481_downsampled,NV,0
ISIC_0054850,NV,0
ISIC_0009344_downsampled,NV,0
ISIC_0054558,NV,0
ISIC_0071464,NV,0
ISIC_0032780,NV,0
ISIC_0063312,NV,0
ISIC_0032990,NV,0
ISIC_0054373,NV,0
ISIC_0062819,NV,0
ISIC_0033472,NV,0
ISIC_0024922,NV,0
ISIC_0025792,NV,0
ISIC_0032412,NV,0
ISIC_0067007,NV,0
ISIC_0026529,NV,0
ISIC_0064799,NV,0
ISIC_0025662,NV,0
ISIC_0012484_downsampled,NV,0
ISIC_0033727,NV,0
ISIC_0061126,NV,0
ISIC_0062388,NV,0
ISIC_0028923,NV,0
ISIC_0025698,NV,0
ISIC_0069309,NV,0
ISIC_0062025,NV,0
ISIC_0067922,NV,0
ISIC_0027133,NV,0
ISIC_0027755,NV,0
ISIC_0029277,NV,0
ISIC_0027177,NV,0
ISIC_0067358,NV,0
ISIC_0025257,NV,0
ISIC_0012999_downsampled,NV,0
ISIC_0061668,NV,0
ISIC_0028851,NV,0
ISIC_0058761,NV,0
ISIC_0027031,NV,0
ISIC_0014769_downsampled,NV,0
ISIC_0027088,NV,0
ISIC_0060203,NV,0
ISIC_0000223,NV,0
ISIC_0053572,NV,0
ISIC_0033442,NV,0
ISIC_0070782,NV,0
ISIC_0064576,NV,0
ISIC_0010462,NV,0
ISIC_0029821,NV,0
ISIC_0027582,NV,0
ISIC_0025221,NV,0
ISIC_0056908,NV,0
ISIC_0024391,NV,0
ISIC_0011393,NV,0
ISIC_0029879,NV,0
ISIC_0069571,NV,0
ISIC_0033090,NV,0
ISIC_0030680,NV,0
ISIC_0029445,NV,0
ISIC_0031235,NV,0
ISIC_0025827,NV,0
ISIC_0028282,NV,0
ISIC_0032069,NV,0
ISIC_0026619,NV,0
ISIC_0027489,NV,0
ISIC_0068397,NV,0
ISIC_0032540,NV,0
ISIC_0029923,NV,0
ISIC_0068028,NV,0
ISIC_0000483,NV,0
ISIC_0025558,NV,0
ISIC_0027158,NV,0
ISIC_0058635,NV,0
ISIC_0065948,NV,0
ISIC_0032100,NV,0
ISIC_0062290,NV,0
ISIC_0032039,NV,0
ISIC_0024826,NV,0
ISIC_0009873,NV,0
ISIC_0026193,NV,0
ISIC_0010607,NV,0
ISIC_0026725,NV,0
ISIC_0058606,NV,0
ISIC_0028683,NV,0
ISIC_0053982,NV,0
ISIC_0061784,NV,0
ISIC_0012413_downsampled,NV,0
ISIC_0026179,NV,0
ISIC_0061797,NV,0
ISIC_0031912,NV,0
ISIC_0062402,NV,0
ISIC_0009923,NV,0
ISIC_0033661,NV,0
ISIC_0062335,NV,0
ISIC_0029544,NV,0
ISIC_0026960,NV,0
ISIC_0028400,NV,0
ISIC_0056455,NV,0
ISIC_0012677_downsampled,NV,0
ISIC_0072213,NV,0
ISIC_0029007,NV,0
ISIC_0026579,NV,0
ISIC_0032788,NV,0
ISIC_0028552,NV,0
ISIC_0026309,NV,0
ISIC_0026611,NV,0
ISIC_0053647,NV,0
ISIC_0032212,NV,0
ISIC_0030613,NV,0
ISIC_0060794,NV,0
ISIC_0068871,NV,0
ISIC_0055184,NV,0
ISIC_0025688,NV,0
ISIC_0057162,NV,0
ISIC_0054077,NV,0
ISIC_0067639,NV,0
ISIC_0055310,NV,0
ISIC_0065117,NV,0
ISIC_0006711_downsampled,NV,0
ISIC_0013487_downsampled,NV,0
ISIC_0026648,NV,0
ISIC_0033097,NV,0
ISIC_0009933,NV,0
ISIC_0012665_downsampled,NV,0
ISIC_0030075,NV,0
ISIC_0055970,NV,0
ISIC_0025896,NV,0
ISIC_0027995,NV,0
ISIC_0024978,NV,0
ISIC_0028149,NV,0
ISIC_0025405,NV,0
ISIC_0064640,NV,0
ISIC_0062435,NV,0
ISIC_0028785,NV,0
ISIC_0033970,NV,0
ISIC_0056577,NV,0
ISIC_0026773,NV,0
ISIC_0032077,NV,0
ISIC_0064540,NV,0
ISIC_0000133_downsampled,NV,0
ISIC_0033951,NV,0
ISIC_0000183_downsampled,NV,0
ISIC_0034272,NV,0
ISIC_0027804,NV,0
ISIC_0025787,NV,0
ISIC_0029231,NV,0
ISIC_0026032,NV,0
ISIC_0064316,NV,0
ISIC_0013394_downsampled,NV,0
ISIC_0025918,NV,0
ISIC_0064937,NV,0
ISIC_0031151,NV,0
ISIC_0031809,NV,0
ISIC_0063607,NV,0
ISIC_0055125,NV,0
ISIC_0012676_downsampled,NV,0
ISIC_0054442,NV,0
ISIC_0025477,NV,0
ISIC_0015952_downsampled,NV,0
ISIC_0069236,NV,0
ISIC_0062065,NV,0
ISIC_0000202_downsampled,NV,0
ISIC_0009872,NV,0
ISIC_0033381,NV,0
ISIC_0024392,NV,0
ISIC_0011207,NV,0
ISIC_0028599,NV,0
ISIC_0012271_downsampled,NV,0
ISIC_0030841,NV,0
ISIC_0063906,NV,0
ISIC_0028040,NV,0
ISIC_0014353_downsampled,NV,0
ISIC_0024492,NV,0
ISIC_0012268_downsampled,NV,0
ISIC_0028776,NV,0
ISIC_0032181,NV,0
ISIC_0030120,NV,0
ISIC_0072120,NV,0
ISIC_0024314,NV,0
ISIC_0030381,NV,0
ISIC_0069560,NV,0
ISIC_0054030,SCC,1
ISIC_0066664,SCC,1
ISIC_0030714,SCC,1
ISIC_0068997,SCC,1
ISIC_0058051,SCC,1
ISIC_0027753,SCC,1
ISIC_0066936,SCC,1
ISIC_0057353,SCC,1
ISIC_0025539,SCC,1
ISIC_0072829,SCC,1
ISIC_0058972,SCC,1
ISIC_0059277,SCC,1
ISIC_0064584,SCC,1
ISIC_0026100,SCC,1
ISIC_0027550,SCC,1
ISIC_0031659,SCC,1
ISIC_0025808,SCC,1
ISIC_0030986,SCC,1
ISIC_0054893,SCC,1
ISIC_0067935,SCC,1
ISIC_0030591,SCC,1
ISIC_0068496,SCC,1
ISIC_0062662,SCC,1
ISIC_0025264,SCC,1
ISIC_0025577,SCC,1
ISIC_0030785,SCC,1
ISIC_0031918,SCC,1
ISIC_0055204,SCC,1
ISIC_0062409,SCC,1
ISIC_0070483,SCC,1
ISIC_0062156,SCC,1
ISIC_0059575,SCC,1
ISIC_0070411,SCC,1
ISIC_0031431,SCC,1
ISIC_0055925,SCC,1
ISIC_0026138,SCC,1
ISIC_0063217,SCC,1
ISIC_0055815,SCC,1
ISIC_0061181,SCC,1
ISIC_0024522,SCC,1
ISIC_0064579,SCC,1
ISIC_0025319,SCC,1
ISIC_0029610,SCC,1
ISIC_0029563,SCC,1
ISIC_0024925,SCC,1
ISIC_0072795,SCC,1
ISIC_0057294,SCC,1
ISIC_0066274,SCC,1
ISIC_0057899,SCC,1
ISIC_0067280,SCC,1
ISIC_0071786,SCC,1
ISIC_0057043,SCC,1
ISIC_0063278,SCC,1
ISIC_0032238,SCC,1
ISIC_0027767,SCC,1
ISIC_0058622,SCC,1
ISIC_0025130,SCC,1
ISIC_0055312,SCC,1
ISIC_0069446,SCC,1
ISIC_0028816,SCC,1
ISIC_0057730,SCC,1
ISIC_0058451,SCC,1
ISIC_0054515,SCC,1
ISIC_0063994,SCC,1
ISIC_0066856,SCC,1
ISIC_0067626,SCC,1
ISIC_0028730,SCC,1
ISIC_0063730,SCC,1
ISIC_0032356,SCC,1
ISIC_0068481,SCC,1
ISIC_0030991,SCC,1
ISIC_0027047,SCC,1
ISIC_0055102,SCC,1
ISIC_0033869,SCC,1
ISIC_0068938,SCC,1
ISIC_0030794,SCC,1
ISIC_0029811,SCC,1
ISIC_0071077,SCC,1
ISIC_0072933,SCC,1
ISIC_0057770,SCC,1
ISIC_0065692,SCC,1
ISIC_0056787,SCC,1
ISIC_0070035,SCC,1
ISIC_0025712,SCC,1
ISIC_0026178,SCC,1
ISIC_0029002,SCC,1
ISIC_0032014,SCC,1
ISIC_0060331,SCC,1
ISIC_0024463,SCC,1
ISIC_0066908,SCC,1
ISIC_0059451,SCC,1
ISIC_0068367,SCC,1
ISIC_0061937,SCC,1
ISIC_0071631,SCC,1
ISIC_0066781,SCC,1
ISIC_0054641,SCC,1
ISIC_0067044,SCC,1
ISIC_0061690,SCC,1
ISIC_0066263,SCC,1
ISIC_0053602,SCC,1
ISIC_0031940,SCC,1
ISIC_0065484,SCC,1
ISIC_0025350,SCC,1
ISIC_0033000,SCC,1
ISIC_0053684,SCC,1
ISIC_0072519,SCC,1
ISIC_0027506,SCC,1
ISIC_0072250,SCC,1
ISIC_0028335,SCC,1
ISIC_0026872,SCC,1
ISIC_0070290,SCC,1
ISIC_0031852,SCC,1
ISIC_0057930,SCC,1
ISIC_0053926,SCC,1
ISIC_0026203,SCC,1
ISIC_0061197,SCC,1
ISIC_0031672,SCC,1
ISIC_0061599,SCC,1
ISIC_0056913,SCC,1
ISIC_0025178,SCC,1
ISIC_0067868,SCC,1
ISIC_0027303,SCC,1
ISIC_0067544,SCC,1
ISIC_0053593,SCC,1
ISIC_0067212,SCC,1
ISIC_0029268,SCC,1
ISIC_0029362,SCC,1
ISIC_0055712,SCC,1
ISIC_0060333,SCC,1
ISIC_0054394,SCC,1
ISIC_0028158,SCC,1
ISIC_0053561,SCC,1
ISIC_0059953,SCC,1
ISIC_0071948,SCC,1
ISIC_0060478,SCC,1
ISIC_0059835,SCC,1
ISIC_0067982,SCC,1
ISIC_0068615,SCC,1
ISIC_0030803,SCC,1
ISIC_0060035,SCC,1
ISIC_0067260,SCC,1
ISIC_0029932,SCC,1
ISIC_0057224,SCC,1
ISIC_0029860,SCC,1
ISIC_0031119,SCC,1
ISIC_0064347,SCC,1
ISIC_0030602,SCC,1
ISIC_0072499,SCC,1
ISIC_0054935,SCC,1
ISIC_0071905,SCC,1
ISIC_0062095,SCC,1
ISIC_0054949,SCC,1
ISIC_0025948,SCC,1
ISIC_0029371,SCC,1
ISIC_0025331,SCC,1
ISIC_0062261,SCC,1
ISIC_0067803,SCC,1
ISIC_0029043,SCC,1
ISIC_0060077,SCC,1
ISIC_0026720,SCC,1
ISIC_0030549,SCC,1
ISIC_0073030,SCC,1
ISIC_0063559,SCC,1
ISIC_0027343,SCC,1
ISIC_0068779,SCC,1
ISIC_0031198,SCC,1
ISIC_0064760,SCC,1
ISIC_0070858,SCC,1
ISIC_0025182,SCC,1
ISIC_0068380,SCC,1
ISIC_0055064,SCC,1
ISIC_0024372,SCC,1
ISIC_0068390,SCC,1
ISIC_0072135,SCC,1
ISIC_0064016,SCC,1
ISIC_0056956,SCC,1
ISIC_0029598,SCC,1
ISIC_0064267,SCC,1
